Id,Y
9661,1
9662,1
9663,1
9664,1
9665,2
9666,1
9667,1
9668,1
9669,2
9670,1
9671,1
9672,1
9673,1
9674,1
9675,1
9676,1
9677,2
9678,2
9679,1
9680,1
9681,1
9682,1
9683,1
9684,1
9685,3
9686,1
9687,1
9688,1
9689,1
9690,1
9691,1
9692,1
9693,2
9694,1
9695,1
9696,2
9697,1
9698,1
9699,1
9700,1
9701,1
9702,2
9703,2
9704,1
9705,0
9706,3
9707,0
9708,2
9709,2
9710,1
9711,1
9712,1
9713,1
9714,1
9715,1
9716,1
9717,1
9718,2
9719,1
9720,1
9721,1
9722,2
9723,1
9724,1
9725,1
9726,1
9727,1
9728,1
9729,3
9730,1
9731,2
9732,2
9733,1
9734,0
9735,1
9736,1
9737,2
9738,1
9739,1
9740,1
9741,3
9742,2
9743,1
9744,2
9745,3
9746,1
9747,1
9748,3
9749,1
9750,2
9751,1
9752,2
9753,2
9754,1
9755,1
9756,2
9757,1
9758,1
9759,1
9760,2
9761,1
9762,1
9763,1
9764,0
9765,2
9766,2
9767,1
9768,1
9769,3
9770,3
9771,3
9772,1
9773,1
9774,1
9775,2
9776,2
9777,1
9778,2
9779,0
9780,2
9781,1
9782,3
9783,1
9784,2
9785,1
9786,3
9787,1
9788,1
9789,1
9790,1
9791,1
9792,3
9793,1
9794,1
9795,1
9796,1
9797,0
9798,1
9799,1
9800,3
9801,1
9802,2
9803,1
9804,1
9805,1
9806,1
9807,0
9808,1
9809,3
9810,1
9811,2
9812,0
9813,2
9814,1
9815,1
9816,0
9817,1
9818,2
9819,1
9820,1
9821,1
9822,2
9823,1
9824,3
9825,1
9826,1
9827,1
9828,1
9829,1
9830,2
9831,1
9832,1
9833,1
9834,1
9835,2
9836,1
9837,2
9838,1
9839,1
9840,2
9841,1
9842,2
9843,1
9844,1
9845,1
9846,2
9847,1
9848,1
9849,1
9850,1
9851,0
9852,3
9853,1
9854,1
9855,1
9856,1
9857,2
9858,1
9859,2
9860,2
9861,2
9862,1
9863,2
9864,2
9865,2
9866,2
9867,1
9868,1
9869,3
9870,2
9871,1
9872,1
9873,0
9874,1
9875,1
9876,1
9877,1
9878,2
9879,1
9880,1
9881,0
9882,1
9883,2
9884,1
9885,1
9886,1
9887,1
9888,1
9889,2
9890,1
9891,1
9892,1
9893,2
9894,2
9895,2
9896,1
9897,1
9898,1
9899,1
9900,1
9901,1
9902,1
9903,1
9904,1
9905,2
9906,1
9907,2
9908,1
9909,1
9910,2
9911,3
9912,1
9913,1
9914,1
9915,2
9916,1
9917,1
9918,1
9919,0
9920,1
9921,1
9922,1
9923,1
9924,2
9925,2
9926,1
9927,1
9928,1
9929,2
9930,1
9931,1
9932,2
9933,1
9934,1
9935,1
9936,1
9937,1
9938,1
9939,2
9940,1
9941,1
9942,1
9943,1
9944,3
9945,1
9946,1
9947,1
9948,1
9949,1
9950,1
9951,1
9952,1
9953,3
9954,1
9955,1
9956,1
9957,1
9958,2
9959,1
9960,2
9961,1
9962,1
9963,1
9964,1
9965,1
9966,1
9967,1
9968,1
9969,2
9970,1
9971,2
9972,2
9973,1
9974,2
9975,2
9976,1
9977,1
9978,1
9979,2
9980,2
9981,1
9982,1
9983,1
9984,1
9985,2
9986,1
9987,2
9988,1
9989,1
9990,2
9991,2
9992,3
9993,1
9994,1
9995,1
9996,0
9997,1
9998,1
9999,1
10000,0
10001,2
10002,0
10003,2
10004,1
10005,1
10006,3
10007,1
10008,3
10009,1
10010,1
10011,1
10012,2
10013,3
10014,2
10015,1
10016,1
10017,1
10018,1
10019,1
10020,1
10021,1
10022,1
10023,1
10024,1
10025,1
10026,1
10027,1
10028,1
10029,1
10030,1
10031,2
10032,1
10033,1
10034,1
10035,3
10036,1
10037,1
10038,1
10039,3
10040,1
10041,1
10042,1
10043,1
10044,3
10045,1
10046,1
10047,3
10048,1
10049,1
10050,3
10051,1
10052,1
10053,2
10054,1
10055,1
10056,1
10057,1
10058,2
10059,1
10060,1
10061,1
10062,1
10063,1
10064,0
10065,1
10066,3
10067,1
10068,2
10069,1
10070,1
10071,3
10072,1
10073,1
10074,2
10075,3
10076,1
10077,1
10078,1
10079,3
10080,1
10081,1
10082,1
10083,1
10084,1
10085,3
10086,2
10087,1
10088,1
10089,1
10090,0
10091,2
10092,1
10093,1
10094,2
10095,2
10096,1
10097,1
10098,1
10099,1
10100,1
10101,3
10102,1
10103,3
10104,3
10105,1
10106,1
10107,1
10108,1
10109,1
10110,2
10111,1
10112,2
10113,1
10114,1
10115,1
10116,1
10117,1
10118,2
10119,1
10120,1
10121,1
10122,2
10123,1
10124,3
10125,3
10126,1
10127,2
10128,1
10129,1
10130,1
10131,1
10132,1
10133,1
10134,1
10135,1
10136,3
10137,2
10138,1
10139,1
10140,1
10141,1
10142,1
10143,1
10144,0
10145,1
10146,2
10147,1
10148,1
10149,1
10150,1
10151,1
10152,1
10153,1
10154,2
10155,2
10156,1
10157,0
10158,3
10159,1
10160,1
10161,1
10162,1
10163,1
10164,1
10165,1
10166,1
10167,2
10168,2
10169,2
10170,0
10171,1
10172,1
10173,2
10174,3
10175,1
10176,1
10177,1
10178,3
10179,1
10180,1
10181,2
10182,1
10183,3
10184,1
10185,1
10186,1
10187,1
10188,1
10189,1
10190,1
10191,1
10192,1
10193,1
10194,0
10195,3
10196,1
10197,0
10198,2
10199,1
10200,1
10201,1
10202,1
10203,3
10204,1
10205,1
10206,3
10207,1
10208,2
10209,1
10210,2
10211,3
10212,1
10213,2
10214,3
10215,1
10216,2
10217,1
10218,1
10219,1
10220,1
10221,2
10222,2
10223,2
10224,1
10225,1
10226,2
10227,2
10228,1
10229,2
10230,1
10231,3
10232,1
10233,1
10234,1
10235,1
10236,1
10237,3
10238,1
10239,1
10240,2
10241,1
10242,1
10243,2
10244,3
10245,1
10246,1
10247,1
10248,1
10249,2
10250,2
10251,1
10252,1
10253,1
10254,1
10255,1
10256,2
10257,1
10258,1
10259,2
10260,3
10261,1
10262,2
10263,1
10264,1
10265,2
10266,1
10267,1
10268,1
10269,1
10270,2
10271,1
10272,2
10273,1
10274,1
10275,1
10276,1
10277,1
10278,1
10279,1
10280,1
10281,1
10282,1
10283,1
10284,1
10285,2
10286,1
10287,2
10288,1
10289,1
10290,1
10291,1
10292,1
10293,1
10294,1
10295,2
10296,1
10297,1
10298,1
10299,2
10300,1
10301,2
10302,1
10303,1
10304,1
10305,2
10306,2
10307,1
10308,2
10309,1
10310,1
10311,2
10312,1
10313,2
10314,1
10315,1
10316,1
10317,1
10318,2
10319,2
10320,1
10321,1
10322,1
10323,1
10324,1
10325,2
10326,1
10327,1
10328,1
10329,1
10330,2
10331,2
10332,1
10333,1
10334,1
10335,1
10336,1
10337,1
10338,1
10339,1
10340,1
10341,1
10342,1
10343,1
10344,3
10345,1
10346,3
10347,1
10348,3
10349,1
10350,1
10351,1
10352,1
10353,1
10354,1
10355,2
10356,1
10357,1
10358,1
10359,1
10360,2
10361,2
10362,1
10363,1
10364,3
10365,1
10366,1
10367,1
10368,2
10369,1
10370,1
10371,1
10372,2
10373,1
10374,1
10375,2
10376,1
10377,1
10378,1
10379,1
10380,0
10381,2
10382,0
10383,1
10384,1
10385,1
10386,1
10387,2
10388,3
10389,1
10390,1
10391,1
10392,1
10393,0
10394,2
10395,1
10396,2
10397,1
10398,2
10399,2
10400,1
10401,1
10402,2
10403,1
10404,1
10405,1
10406,3
10407,1
10408,1
10409,1
10410,2
10411,1
10412,1
10413,1
10414,1
10415,2
10416,3
10417,1
10418,0
10419,2
10420,2
10421,3
10422,1
10423,1
10424,0
10425,3
10426,0
10427,1
10428,1
10429,1
10430,1
10431,1
10432,1
10433,1
10434,1
10435,1
10436,1
10437,1
10438,1
10439,1
10440,1
10441,1
10442,1
10443,1
10444,1
10445,1
10446,1
10447,1
10448,1
10449,2
10450,1
10451,2
10452,1
10453,1
10454,1
10455,2
10456,1
10457,1
10458,1
10459,1
10460,0
10461,1
10462,1
10463,1
10464,2
10465,1
10466,1
10467,1
10468,1
10469,2
10470,2
10471,3
10472,1
10473,1
10474,2
10475,1
10476,1
10477,1
10478,2
10479,3
10480,0
10481,2
10482,1
10483,2
10484,0
10485,1
10486,2
10487,1
10488,1
10489,1
10490,1
10491,1
10492,2
10493,1
10494,1
10495,3
10496,1
10497,1
10498,1
10499,1
10500,3
10501,1
10502,0
10503,2
10504,3
10505,1
10506,1
10507,1
10508,1
10509,1
10510,0
10511,1
10512,2
10513,1
10514,1
10515,2
10516,1
10517,1
10518,1
10519,2
10520,3
10521,1
10522,3
10523,1
10524,2
10525,1
10526,2
10527,1
10528,1
10529,0
10530,1
10531,1
10532,1
10533,1
10534,1
10535,1
10536,1
10537,2
10538,2
10539,1
10540,1
10541,2
10542,2
10543,1
10544,1
10545,2
10546,1
10547,3
10548,1
10549,1
10550,2
10551,1
10552,1
10553,1
10554,0
10555,1
10556,2
10557,2
10558,1
10559,1
10560,2
10561,1
10562,1
10563,1
10564,1
10565,1
10566,2
10567,1
10568,1
10569,1
10570,1
10571,1
10572,1
10573,1
10574,2
10575,1
10576,1
10577,1
10578,1
10579,1
10580,1
10581,3
10582,1
10583,1
10584,1
10585,1
10586,2
10587,2
10588,1
10589,2
10590,1
10591,0
10592,1
10593,1
10594,0
10595,1
10596,2
10597,1
10598,1
10599,2
10600,1
10601,2
10602,3
10603,1
10604,1
10605,1
10606,1
10607,1
10608,2
10609,1
10610,1
10611,1
10612,1
10613,1
10614,1
10615,1
10616,1
10617,1
10618,1
10619,2
10620,2
10621,1
10622,1
10623,1
10624,2
10625,2
10626,1
10627,2
10628,1
10629,0
10630,2
10631,1
10632,1
10633,1
10634,1
10635,1
10636,0
10637,1
10638,0
10639,2
10640,1
10641,1
10642,1
10643,2
10644,1
10645,3
10646,1
10647,1
10648,0
10649,1
10650,1
10651,2
10652,0
10653,1
10654,0
10655,1
10656,1
10657,1
10658,3
10659,1
10660,1
10661,1
10662,1
10663,1
10664,1
10665,1
10666,1
10667,1
10668,1
10669,1
10670,2
10671,2
10672,0
10673,1
10674,1
10675,1
10676,1
10677,2
10678,1
10679,1
10680,3
10681,1
10682,1
10683,3
10684,2
10685,1
10686,1
10687,2
10688,1
10689,3
10690,1
10691,1
10692,1
10693,1
10694,1
10695,1
10696,1
10697,3
10698,2
10699,2
10700,2
10701,1
10702,1
10703,1
10704,2
10705,1
10706,2
10707,1
10708,1
10709,1
10710,1
10711,1
10712,1
10713,1
10714,3
10715,2
10716,1
10717,1
10718,1
10719,1
10720,1
10721,1
10722,1
10723,2
10724,3
10725,2
10726,0
10727,2
10728,1
10729,1
10730,3
10731,1
10732,1
10733,1
10734,1
10735,1
10736,1
10737,1
10738,1
10739,1
10740,2
10741,1
10742,1
10743,1
10744,1
10745,0
10746,1
10747,1
10748,1
10749,1
10750,1
10751,0
10752,1
10753,1
10754,3
10755,3
10756,1
10757,3
10758,1
10759,2
10760,1
10761,0
10762,3
10763,1
10764,2
10765,1
10766,1
10767,3
10768,1
10769,1
10770,1
10771,1
10772,3
10773,3
10774,2
10775,1
10776,1
10777,1
10778,3
10779,1
10780,1
10781,2
10782,1
10783,3
10784,1
10785,1
10786,1
10787,1
10788,1
10789,3
10790,1
10791,1
10792,1
10793,1
10794,1
10795,1
10796,1
10797,1
10798,1
10799,2
10800,1
10801,1
10802,1
10803,1
10804,2
10805,1
10806,1
10807,3
10808,2
10809,1
10810,1
10811,2
10812,2
10813,1
10814,3
10815,1
10816,3
10817,1
10818,2
10819,1
10820,1
10821,1
10822,1
10823,1
10824,2
10825,1
10826,1
10827,0
10828,1
10829,1
10830,1
10831,1
10832,1
10833,1
10834,1
10835,0
10836,1
10837,1
10838,1
10839,1
10840,1
10841,0
10842,1
10843,1
10844,2
10845,1
10846,1
10847,3
10848,2
10849,1
10850,1
10851,0
10852,1
10853,1
10854,1
10855,1
10856,1
10857,2
10858,1
10859,2
10860,1
10861,2
10862,2
10863,1
10864,1
10865,2
10866,3
10867,1
10868,1
10869,1
10870,1
10871,3
10872,1
10873,1
10874,3
10875,1
10876,1
10877,1
10878,1
10879,1
10880,1
10881,2
10882,0
10883,1
10884,1
10885,1
10886,1
10887,3
10888,1
10889,1
10890,1
10891,2
10892,1
10893,1
10894,1
10895,2
10896,1
10897,1
10898,1
10899,1
10900,1
10901,2
10902,1
10903,1
10904,1
10905,1
10906,1
10907,1
10908,1
10909,1
10910,2
10911,1
10912,1
10913,0
10914,1
10915,2
10916,1
10917,2
10918,1
10919,1
10920,2
10921,3
10922,1
10923,2
10924,1
10925,1
10926,1
10927,1
10928,1
10929,0
10930,1
10931,1
10932,1
10933,1
10934,1
10935,1
10936,1
10937,1
10938,1
10939,1
10940,0
10941,1
10942,1
10943,3
10944,2
10945,2
10946,1
10947,1
10948,1
10949,1
10950,1
10951,1
10952,1
10953,1
10954,1
10955,1
10956,2
10957,1
10958,1
10959,1
10960,1
10961,1
10962,2
10963,2
10964,1
10965,3
10966,1
10967,2
10968,1
10969,1
10970,1
10971,1
10972,2
10973,1
10974,1
10975,1
10976,0
10977,1
10978,1
10979,1
10980,2
10981,1
10982,1
10983,3
10984,2
10985,2
10986,2
10987,1
10988,1
10989,1
10990,2
10991,1
10992,1
10993,1
10994,1
10995,1
10996,1
10997,1
10998,1
10999,1
11000,1
11001,1
11002,3
11003,1
11004,1
11005,1
11006,2
11007,1
11008,3
11009,1
11010,1
11011,1
11012,1
11013,1
11014,1
11015,1
11016,1
11017,1
11018,1
11019,2
11020,1
11021,1
11022,1
11023,0
11024,1
11025,1
11026,1
11027,0
11028,2
11029,1
11030,1
11031,2
11032,2
11033,2
11034,2
11035,2
11036,0
11037,1
11038,1
11039,1
11040,1
11041,1
11042,1
11043,1
11044,1
11045,1
11046,1
11047,1
11048,1
11049,1
11050,1
11051,1
11052,1
11053,1
11054,1
11055,2
11056,2
11057,2
11058,2
11059,1
11060,1
11061,1
11062,1
11063,1
11064,1
11065,1
11066,1
11067,3
11068,1
11069,1
11070,1
11071,2
11072,1
11073,1
11074,2
11075,2
11076,1
11077,3
11078,1
11079,1
11080,1
11081,1
11082,1
11083,1
11084,3
11085,1
11086,1
11087,1
11088,1
11089,2
11090,2
11091,1
11092,1
11093,1
11094,1
11095,1
11096,3
11097,1
11098,2
11099,1
11100,1
11101,3
11102,1
11103,1
11104,1
11105,1
11106,1
11107,1
11108,1
11109,1
11110,3
11111,1
11112,1
11113,1
11114,1
11115,2
11116,1
11117,3
11118,2
11119,1
11120,2
11121,1
11122,3
11123,1
11124,1
11125,1
11126,2
11127,2
11128,2
11129,2
11130,1
11131,1
11132,1
11133,1
11134,2
11135,3
11136,2
11137,2
11138,1
11139,2
11140,1
11141,2
11142,3
11143,2
11144,0
11145,1
11146,1
11147,1
11148,1
11149,1
11150,2
11151,1
11152,0
11153,1
11154,1
11155,1
11156,1
11157,1
11158,1
11159,1
11160,3
11161,1
11162,0
11163,2
11164,1
11165,2
11166,1
11167,1
11168,1
11169,1
11170,1
11171,1
11172,1
11173,2
11174,1
11175,2
11176,1
11177,3
11178,1
11179,1
11180,2
11181,1
11182,2
11183,3
11184,1
11185,1
11186,1
11187,2
11188,1
11189,1
11190,1
11191,2
11192,1
11193,1
11194,2
11195,1
11196,1
11197,1
11198,1
11199,1
11200,1
11201,1
11202,2
11203,1
11204,1
11205,1
11206,1
11207,2
11208,1
11209,2
11210,2
11211,2
11212,2
11213,1
11214,1
11215,1
11216,1
11217,1
11218,3
11219,1
11220,0
11221,2
11222,1
11223,1
11224,1
11225,1
11226,1
11227,1
11228,2
11229,1
11230,3
11231,1
11232,2
11233,1
11234,2
11235,1
11236,2
11237,1
11238,1
11239,0
11240,1
11241,1
11242,1
11243,3
11244,3
11245,1
11246,1
11247,1
11248,1
11249,1
11250,2
11251,1
11252,2
11253,1
11254,1
11255,1
11256,1
11257,1
11258,1
11259,0
11260,1
11261,1
11262,1
11263,1
11264,2
11265,1
11266,1
11267,1
11268,1
11269,1
11270,2
11271,1
11272,1
11273,0
11274,3
11275,1
11276,1
11277,1
11278,1
11279,1
11280,1
11281,1
11282,1
11283,1
11284,1
11285,0
11286,1
11287,1
11288,1
11289,1
11290,1
11291,1
11292,2
11293,1
11294,3
11295,1
11296,1
11297,2
11298,1
11299,1
11300,1
11301,1
11302,1
11303,2
11304,1
11305,1
11306,2
11307,2
11308,0
11309,1
11310,1
11311,1
11312,1
11313,1
11314,3
11315,1
11316,1
11317,1
11318,1
11319,1
11320,1
11321,0
11322,1
11323,1
11324,2
11325,1
11326,1
11327,1
11328,1
11329,1
11330,0
11331,1
11332,2
11333,1
11334,1
11335,2
11336,1
11337,1
11338,1
11339,2
11340,2
11341,1
11342,2
11343,1
11344,1
11345,1
11346,1
11347,1
11348,1
11349,1
11350,1
11351,1
11352,2
11353,1
11354,1
11355,1
11356,0
11357,1
11358,2
11359,1
11360,1
11361,1
11362,1
11363,1
11364,1
11365,1
11366,1
11367,1
11368,1
11369,1
11370,1
11371,0
11372,1
11373,1
11374,1
11375,1
11376,1
11377,3
11378,1
11379,1
11380,3
11381,1
11382,2
11383,1
11384,3
11385,3
11386,2
11387,1
11388,1
11389,1
11390,1
11391,0
11392,1
11393,1
11394,1
11395,1
11396,1
11397,1
11398,1
11399,1
11400,3
11401,1
11402,1
11403,1
11404,1
11405,3
11406,2
11407,1
11408,2
11409,1
11410,1
11411,2
11412,1
11413,1
11414,1
11415,1
11416,1
11417,1
11418,1
11419,1
11420,1
11421,1
11422,1
11423,1
11424,1
11425,1
11426,1
11427,1
11428,3
11429,1
11430,1
11431,1
11432,1
11433,3
11434,1
11435,2
11436,1
11437,1
11438,2
11439,1
11440,1
11441,1
11442,1
11443,1
11444,1
11445,1
11446,0
11447,1
11448,1
11449,3
11450,1
11451,1
11452,1
11453,1
11454,1
11455,1
11456,1
11457,1
11458,2
11459,1
11460,1
11461,1
11462,2
11463,2
11464,2
11465,1
11466,2
11467,1
11468,1
11469,1
11470,1
11471,3
11472,1
11473,1
11474,3
11475,1
11476,1
11477,1
11478,1
11479,1
11480,1
11481,1
11482,1
11483,1
11484,1
11485,1
11486,2
11487,1
11488,1
11489,1
11490,1
11491,1
11492,2
11493,2
11494,1
11495,0
11496,1
11497,1
11498,1
11499,1
11500,2
11501,1
11502,1
11503,1
11504,3
11505,1
11506,1
11507,1
11508,2
11509,1
11510,1
11511,2
11512,1
11513,1
11514,1
11515,1
11516,1
11517,1
11518,1
11519,2
11520,2
11521,1
11522,1
11523,1
11524,1
11525,1
11526,1
11527,1
11528,1
11529,1
11530,2
11531,1
11532,0
11533,1
11534,1
11535,1
11536,2
11537,1
11538,1
11539,2
11540,1
11541,2
11542,1
11543,1
11544,1
11545,1
11546,2
11547,1
11548,1
11549,1
11550,1
11551,0
11552,1
11553,2
11554,1
11555,1
11556,1
11557,1
11558,1
11559,1
11560,1
11561,3
11562,1
11563,1
11564,1
11565,1
11566,3
11567,2
11568,2
11569,1
11570,0
11571,1
11572,1
11573,1
11574,1
11575,1
11576,1
11577,0
11578,3
11579,1
11580,2
11581,1
11582,1
11583,1
11584,1
11585,1
11586,1
11587,1
11588,1
11589,1
11590,1
11591,1
11592,1
11593,1
11594,1
11595,1
11596,2
11597,1
11598,1
11599,1
11600,1
11601,1
11602,1
11603,2
11604,0
11605,1
11606,3
11607,2
11608,1
11609,0
11610,3
11611,3
11612,3
11613,0
11614,2
11615,1
11616,1
11617,1
11618,2
11619,1
11620,2
11621,0
11622,0
11623,1
11624,1
11625,1
11626,1
11627,1
11628,2
11629,2
11630,2
11631,1
11632,1
11633,1
11634,1
11635,1
11636,1
11637,1
11638,2
11639,1
11640,3
11641,1
11642,1
11643,2
11644,2
11645,1
11646,1
11647,1
11648,2
11649,2
11650,3
11651,1
11652,1
11653,1
11654,2
11655,1
11656,2
11657,2
11658,1
11659,1
11660,2
11661,0
11662,1
11663,1
11664,2
11665,1
11666,1
11667,2
11668,1
11669,2
11670,2
11671,1
11672,1
11673,1
11674,1
11675,2
11676,1
11677,1
11678,1
11679,1
11680,1
11681,1
11682,1
11683,1
11684,1
11685,0
11686,1
11687,2
11688,1
11689,3
11690,2
11691,2
11692,2
11693,1
11694,1
11695,1
11696,1
11697,1
11698,1
11699,1
11700,1
11701,1
11702,2
11703,1
11704,1
11705,1
11706,1
11707,3
11708,1
11709,3
11710,1
11711,2
11712,1
11713,2
11714,1
11715,1
11716,1
11717,1
11718,1
11719,1
11720,1
11721,2
11722,1
11723,1
11724,1
11725,1
11726,1
11727,1
11728,1
11729,1
11730,1
11731,1
11732,1
11733,1
11734,1
11735,1
11736,2
11737,1
11738,3
11739,1
11740,2
11741,1
11742,1
11743,1
11744,0
11745,1
11746,1
11747,1
11748,1
11749,1
11750,1
11751,1
11752,1
11753,3
11754,2
11755,3
11756,0
11757,1
11758,0
11759,1
11760,1
11761,3
11762,1
11763,1
11764,3
11765,1
11766,1
11767,0
11768,1
11769,2
11770,1
11771,1
11772,2
11773,1
11774,1
11775,1
11776,1
11777,1
11778,1
11779,3
11780,1
11781,1
11782,1
11783,3
11784,1
11785,1
11786,2
11787,1
11788,1
11789,1
11790,1
11791,1
11792,1
11793,3
11794,1
11795,1
11796,1
11797,1
11798,3
11799,1
11800,2
11801,0
11802,1
11803,1
11804,1
11805,1
11806,1
11807,0
11808,1
11809,1
11810,1
11811,1
11812,1
11813,1
11814,1
11815,1
11816,1
11817,1
11818,1
11819,2
11820,1
11821,1
11822,1
11823,1
11824,2
11825,1
11826,1
11827,1
11828,1
11829,1
11830,1
11831,1
11832,0
11833,1
11834,2
11835,1
11836,2
11837,3
11838,2
11839,1
11840,1
11841,1
11842,1
11843,1
11844,1
11845,2
11846,3
11847,1
11848,1
11849,1
11850,1
11851,1
11852,1
11853,1
11854,2
11855,2
11856,1
11857,1
11858,2
11859,3
11860,1
11861,1
11862,1
11863,1
11864,1
11865,1
11866,1
11867,1
11868,1
11869,3
11870,2
11871,2
11872,1
11873,1
11874,1
11875,1
11876,2
11877,2
11878,1
11879,1
11880,1
11881,2
11882,1
11883,1
11884,1
11885,2
11886,1
11887,1
11888,1
11889,1
11890,1
11891,2
11892,2
11893,1
11894,1
11895,1
11896,2
11897,1
11898,1
11899,1
11900,1
11901,1
11902,1
11903,1
11904,1
11905,1
11906,2
11907,1
11908,1
11909,1
11910,1
11911,2
11912,1
11913,1
11914,2
11915,1
11916,1
11917,3
11918,1
11919,1
11920,3
11921,1
11922,1
11923,1
11924,1
11925,3
11926,1
11927,3
11928,2
11929,1
11930,1
11931,1
11932,1
11933,1
11934,1
11935,1
11936,1
11937,1
11938,3
11939,1
11940,1
11941,2
11942,1
11943,1
11944,1
11945,2
11946,1
11947,3
11948,1
11949,1
11950,1
11951,1
11952,1
11953,1
11954,1
11955,1
11956,1
11957,1
11958,1
11959,1
11960,3
11961,1
11962,1
11963,2
11964,1
11965,1
11966,1
11967,1
11968,2
11969,3
11970,2
11971,0
11972,1
11973,3
11974,2
11975,1
11976,0
11977,1
11978,1
11979,3
11980,0
11981,1
11982,1
11983,1
11984,1
11985,1
11986,2
11987,1
11988,2
11989,0
11990,2
11991,1
11992,1
11993,1
11994,1
11995,1
11996,1
11997,1
11998,1
11999,2
12000,1
12001,3
12002,2
12003,1
12004,0
12005,1
12006,3
12007,1
12008,1
12009,1
12010,1
12011,1
12012,1
12013,1
12014,3
12015,1
12016,1
12017,1
12018,1
12019,2
12020,1
12021,2
12022,2
12023,1
12024,2
12025,1
12026,1
12027,2
12028,2
12029,1
12030,2
12031,1
12032,1
12033,2
12034,0
12035,2
12036,2
12037,1
12038,1
12039,1
12040,1
12041,1
12042,0
12043,1
12044,2
12045,1
12046,1
12047,2
12048,2
12049,0
12050,1
12051,2
12052,2
12053,1
12054,2
12055,1
12056,2
12057,2
12058,1
12059,2
12060,1
12061,1
12062,1
12063,1
12064,1
12065,1
12066,0
12067,1
12068,1
12069,1
12070,1
12071,3
12072,1
12073,2
12074,0
12075,1
12076,1
12077,2
12078,1
12079,1
12080,1
12081,3
12082,2
12083,1
12084,1
12085,1
12086,2
12087,1
12088,1
12089,2
12090,1
12091,1
12092,1
12093,1
12094,1
12095,1
12096,1
12097,2
12098,1
12099,1
12100,1
12101,1
12102,1
12103,1
12104,1
12105,3
12106,1
12107,1
12108,1
12109,1
12110,1
12111,1
12112,1
12113,1
12114,1
12115,1
12116,2
12117,1
12118,2
12119,2
12120,1
12121,2
12122,1
12123,3
12124,1
12125,1
12126,2
12127,1
12128,2
12129,1
12130,1
12131,0
12132,1
12133,2
12134,1
12135,2
12136,1
12137,2
12138,1
12139,1
12140,1
12141,1
12142,1
12143,1
12144,1
12145,2
12146,3
12147,1
12148,1
12149,0
12150,1
12151,1
12152,1
12153,1
12154,1
12155,1
12156,1
12157,2
12158,1
12159,1
12160,1
12161,1
12162,1
12163,1
12164,2
12165,1
12166,1
12167,1
12168,2
12169,1
12170,1
12171,3
12172,1
12173,1
12174,1
12175,3
12176,1
12177,1
12178,1
12179,0
12180,1
12181,1
12182,1
12183,1
12184,1
12185,2
12186,1
12187,1
12188,1
12189,1
12190,1
12191,2
12192,1
12193,1
12194,1
12195,1
12196,1
12197,1
12198,1
12199,1
12200,2
12201,1
12202,1
12203,1
12204,1
12205,1
12206,1
12207,2
12208,1
12209,1
12210,2
12211,1
12212,2
12213,1
12214,1
12215,1
12216,1
12217,1
12218,1
12219,1
12220,2
12221,2
12222,1
12223,1
12224,0
12225,3
12226,2
12227,1
12228,3
12229,0
12230,1
12231,1
12232,1
12233,1
12234,2
12235,1
12236,1
12237,1
12238,1
12239,2
12240,1
12241,1
12242,0
12243,1
12244,1
12245,3
12246,2
12247,1
12248,1
12249,1
12250,1
12251,2
12252,1
12253,1
12254,1
12255,1
12256,1
12257,3
12258,1
12259,1
12260,2
12261,1
12262,1
12263,1
12264,1
12265,1
12266,3
12267,3
12268,1
12269,1
12270,1
12271,0
12272,1
12273,1
12274,1
12275,1
12276,1
12277,1
12278,1
12279,1
12280,2
12281,1
12282,2
12283,1
12284,2
12285,1
12286,1
12287,1
12288,1
12289,1
12290,0
12291,2
12292,1
12293,1
12294,0
12295,1
12296,1
12297,2
12298,1
12299,0
12300,1
12301,1
12302,1
12303,1
12304,2
12305,2
12306,1
12307,1
12308,0
12309,2
12310,1
12311,0
12312,1
12313,1
12314,1
12315,0
12316,1
12317,2
12318,1
12319,1
12320,1
12321,1
12322,1
12323,1
12324,1
12325,1
12326,1
12327,0
12328,1
12329,2
12330,2
12331,1
12332,1
12333,2
12334,1
12335,1
12336,2
12337,1
12338,1
12339,2
12340,2
12341,1
12342,2
12343,1
12344,1
12345,1
12346,1
12347,1
12348,3
12349,1
12350,1
12351,1
12352,2
12353,1
12354,1
12355,1
12356,0
12357,2
12358,1
12359,1
12360,1
12361,3
12362,1
12363,1
12364,1
12365,1
12366,1
12367,2
12368,1
12369,2
12370,2
12371,1
12372,2
12373,1
12374,1
12375,1
12376,1
12377,1
12378,1
12379,2
12380,3
12381,2
12382,1
12383,1
12384,2
12385,3
12386,2
12387,1
12388,2
12389,1
12390,2
12391,1
12392,1
12393,2
12394,1
12395,3
12396,1
12397,1
12398,1
12399,0
12400,2
12401,2
12402,2
12403,1
12404,1
12405,1
12406,1
12407,1
12408,1
12409,2
12410,1
12411,1
12412,3
12413,1
12414,0
12415,1
12416,0
12417,1
12418,1
12419,1
12420,1
12421,1
12422,1
12423,1
12424,1
12425,1
12426,3
12427,1
12428,1
12429,1
12430,1
12431,3
12432,1
12433,2
12434,1
12435,2
12436,1
12437,1
12438,1
12439,1
12440,1
12441,1
12442,1
12443,2
12444,1
12445,1
12446,1
12447,1
12448,1
12449,1
12450,3
12451,1
12452,1
12453,2
12454,1
12455,1
12456,2
12457,1
12458,1
